Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,Margin,Ship Days,Order Returned,Shipping TAT
96,ID-2015-74721,5/5/2015,5/6/2015,First Class,HG-14845,Harry Greene,Consumer,Yogyakarta,Yogyakarta,Indonesia,Southeast Asia,TEC-MA-10004298,Technology,Machines,"Panasonic Calculator, Durable",41.832,1,0.17,-8.088,41.832,0,1,No,First Class
97,ID-2015-74721,5/5/2015,5/6/2015,First Class,HG-14845,Harry Greene,Consumer,Yogyakarta,Yogyakarta,Indonesia,Southeast Asia,OFF-FA-10001010,Office Supplies,Fasteners,"Stockwell Clamps, Metal",82.044,8,0.47,-32.676,656.352,87.5,1,No,First Class
98,ID-2015-74721,5/5/2015,5/6/2015,First Class,HG-14845,Harry Greene,Consumer,Yogyakarta,Yogyakarta,Indonesia,Southeast Asia,OFF-AP-10002017,Office Supplies,Appliances,"Cuisinart Blender, Red",55.6017,1,0.17,0.6417,55.6017,0,1,No,First Class
99,IN-2018-60476,11/3/2018,11/7/2018,Standard Class,HM-14980,Henry MacAllister,Consumer,Shanghai,Shanghai,China,North Asia,OFF-FA-10001187,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack",27.24,2,0,9.24,54.48,50,4,Yes,Second Class
100,IN-2018-60476,11/3/2018,11/7/2018,Standard Class,HM-14980,Henry MacAllister,Consumer,Shanghai,Shanghai,China,North Asia,OFF-FA-10001045,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack",49.2,5,0,3.9,246,80,4,Yes,Second Class
101,IN-2018-60476,11/3/2018,11/7/2018,Standard Class,HM-14980,Henry MacAllister,Consumer,Shanghai,Shanghai,China,North Asia,OFF-EN-10003000,Office Supplies,Envelopes,"Cameo Mailers, Recycled",184.8,5,0,73.8,924,80,4,Yes,Second Class
102,IN-2018-60476,11/3/2018,11/7/2018,Standard Class,HM-14980,Henry MacAllister,Consumer,Shanghai,Shanghai,China,North Asia,OFF-BI-10001904,Office Supplies,Binders,"Cardinal Binder Covers, Durable",27,2,0,13.2,54,50,4,Yes,Second Class
103,IN-2018-60476,11/3/2018,11/7/2018,Standard Class,HM-14980,Henry MacAllister,Consumer,Shanghai,Shanghai,China,North Asia,OFF-AR-10002727,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",49.56,2,0,13.86,99.12,50,4,Yes,Second Class
104,IN-2016-60371,6/28/2016,6/30/2016,First Class,BE-11335,Bill Eplett,Home Office,Taiyuan,Shanxi,China,North Asia,TEC-PH-10001917,Technology,Phones,"Apple Signal Booster, Cordless",139.5,1,0,11.16,139.5,0,2,No,First Class
105,IN-2016-60371,6/28/2016,6/30/2016,First Class,BE-11335,Bill Eplett,Home Office,Taiyuan,Shanxi,China,North Asia,TEC-CO-10000778,Technology,Copiers,"Sharp Fax and Copier, Color",340.08,2,0,33.96,680.16,50,2,No,First Class
106,IN-2018-57410,10/17/2018,10/23/2018,Standard Class,CS-12250,Chris Selesnick,Corporate,Kuching,Sarawak,Malaysia,Southeast Asia,OFF-BI-10004334,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",11.82,2,0,1.98,23.64,50,6,No,Standard Class
107,IN-2018-57410,10/17/2018,10/23/2018,Standard Class,CS-12250,Chris Selesnick,Corporate,Kuching,Sarawak,Malaysia,Southeast Asia,OFF-ST-10001026,Office Supplies,Storage,"Fellowes Trays, Single Width",287.1,5,0,129.15,1435.5,80,6,No,Standard Class
108,IN-2018-57410,10/17/2018,10/23/2018,Standard Class,CS-12250,Chris Selesnick,Corporate,Kuching,Sarawak,Malaysia,Southeast Asia,OFF-EN-10003838,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",24.54,1,0,7.11,24.54,0,6,No,Standard Class
109,ID-2016-10230,7/7/2016,7/10/2016,First Class,JC-16105,Julie Creighton,Corporate,Jakarta,Jakarta,Indonesia,Southeast Asia,FUR-BO-10004399,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",160.5366,1,0.07,-1.7334,160.5366,0,3,No,Second Class
110,ID-2016-10230,7/7/2016,7/10/2016,First Class,JC-16105,Julie Creighton,Corporate,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-LA-10004062,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set",16.3134,3,0.47,-0.3366,48.940200000000004,66.66666666666666,3,No,Second Class
111,ID-2016-10230,7/7/2016,7/10/2016,First Class,JC-16105,Julie Creighton,Corporate,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-EN-10004422,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50",11.13,1,0.47,-3.78,11.13,0,3,No,Second Class
112,IN-2017-72859,5/17/2017,5/21/2017,Standard Class,LC-17050,Liz Carlisle,Consumer,Jambi,Jambi,Indonesia,Southeast Asia,OFF-BI-10000089,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",164.7135,7,0.17,63.4935,1152.9945,85.71428571428571,4,No,Second Class
113,IN-2018-13597,11/3/2018,11/7/2018,Standard Class,AC-10450,Amy Cox,Consumer,Chennai,Tamil Nadu,India,Central Asia,OFF-LA-10002088,Office Supplies,Labels,"Novimex Round Labels, Laser Printer Compatible",6.27,1,0,2.94,6.27,0,4,No,Second Class
114,IN-2018-13597,11/3/2018,11/7/2018,Standard Class,AC-10450,Amy Cox,Consumer,Chennai,Tamil Nadu,India,Central Asia,FUR-TA-10002256,Furniture,Tables,"Hon Wood Table, Fully Assembled",2664,5,0,905.7,13320,80,4,No,Second Class
115,ID-2015-36011,1/26/2015,1/27/2015,First Class,HK-14890,Heather Kirkland,Corporate,Depok,Jawa Barat,Indonesia,Southeast Asia,FUR-CH-10003950,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",334.3035,1,0.27,-109.9365,334.3035,0,1,No,First Class
116,IN-2016-35598,6/20/2016,6/24/2016,Standard Class,AW-10840,Anthony Witt,Consumer,Wuhan,Hubei,China,North Asia,OFF-BI-10004454,Office Supplies,Binders,"Cardinal Binder Covers, Clear",17.19,3,0.5,-2.07,51.57000000000001,66.66666666666667,4,No,Second Class
117,IN-2018-25161,7/14/2018,7/20/2018,Standard Class,MS-17710,Maurice Satty,Consumer,Perth,Western Australia,Australia,Oceania,OFF-SU-10001686,Office Supplies,Supplies,"Kleencut Trimmer, Easy Grip",116.235,3,0.1,10.305,348.705,66.66666666666666,6,No,Standard Class
118,ID-2017-18504,10/23/2017,10/27/2017,Second Class,FH-14365,Fred Hopkins,Corporate,Islamabad,F.C.T.,Pakistan,Central Asia,TEC-CO-10000764,Technology,Copiers,"Brother Fax Machine, Color",479.97,3,0.5,-364.86,1439.91,66.66666666666666,4,No,Second Class
119,ID-2017-18504,10/23/2017,10/27/2017,Second Class,FH-14365,Fred Hopkins,Corporate,Islamabad,F.C.T.,Pakistan,Central Asia,OFF-LA-10003396,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",13.29,2,0.5,-7.47,26.58,50,4,No,Second Class
120,IN-2016-33288,5/23/2016,5/26/2016,Second Class,PC-19000,Pauline Chand,Home Office,Kuantan,Pahang,Malaysia,Southeast Asia,OFF-LA-10001292,Office Supplies,Labels,"Smead File Folder Labels, Adjustable",20.34,3,0,9.9,61.019999999999996,66.66666666666666,3,No,Second Class
121,IN-2016-33288,5/23/2016,5/26/2016,Second Class,PC-19000,Pauline Chand,Home Office,Kuantan,Pahang,Malaysia,Southeast Asia,OFF-ST-10002714,Office Supplies,Storage,"Eldon Box, Industrial",10.74,1,0,4.38,10.74,0,3,No,Second Class
122,IN-2016-33288,5/23/2016,5/26/2016,Second Class,PC-19000,Pauline Chand,Home Office,Kuantan,Pahang,Malaysia,Southeast Asia,OFF-ST-10004015,Office Supplies,Storage,"Smead Trays, Blue",145.44,3,0,71.19,436.32,66.66666666666666,3,No,Second Class
123,IN-2016-33288,5/23/2016,5/26/2016,Second Class,PC-19000,Pauline Chand,Home Office,Kuantan,Pahang,Malaysia,Southeast Asia,TEC-AC-10003753,Technology,Accessories,"SanDisk Router, Programmable",1031.4,4,0,185.64,4125.6,75,3,No,Second Class
124,IN-2015-56346,11/23/2015,11/26/2015,First Class,NW-18400,Natalie Webber,Consumer,Jieshou,Anhui,China,North Asia,FUR-FU-10000921,Furniture,Furnishings,"Advantus Door Stop, Erganomic",218.25,5,0,19.5,1091.25,80,3,No,Second Class
125,IN-2015-16229,12/13/2015,12/17/2015,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Geelong,Victoria,Australia,Oceania,TEC-PH-10003954,Technology,Phones,"Cisco Signal Booster, Cordless",278.424,2,0.1,24.744,556.848,50,4,No,Second Class
126,IN-2016-53175,6/19/2016,6/24/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,Semarang,Jawa Tengah,Indonesia,Southeast Asia,TEC-PH-10004509,Technology,Phones,"Nokia Audio Dock, Cordless",140.7597,1,0.17,25.4097,140.7597,0,5,No,Second Class
127,IN-2016-53175,6/19/2016,6/24/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,Semarang,Jawa Tengah,Indonesia,Southeast Asia,OFF-FA-10002597,Office Supplies,Fasteners,"OIC Clamps, 12 Pack",142.464,14,0.47,-121.296,1994.496,92.85714285714286,5,No,Second Class
128,IN-2016-14010,4/1/2016,4/6/2016,Standard Class,KC-16255,Karen Carlisle,Corporate,Shenzhen,Guangdong,China,North Asia,TEC-CO-10003982,Technology,Copiers,"HP Ink, High-Speed",634.5,5,0,272.7,3172.5,80,5,No,Second Class
129,IN-2016-14010,4/1/2016,4/6/2016,Standard Class,KC-16255,Karen Carlisle,Corporate,Shenzhen,Guangdong,China,North Asia,OFF-AR-10004456,Office Supplies,Art,"Binney & Smith Markers, Blue",96.36,4,0,12.48,385.44,75,5,No,Second Class
130,IN-2018-16887,5/5/2018,5/7/2018,Second Class,CC-12475,Cindy Chapman,Consumer,Bhavnagar,Gujarat,India,Central Asia,TEC-CO-10002040,Technology,Copiers,"Brother Fax Machine, Digital",1272.72,4,0,534.48,5090.88,75,2,No,First Class
131,ID-2016-60427,7/15/2016,7/21/2016,Standard Class,RB-19795,Ross Baird,Home Office,Palembang,Sumatera Selatan,Indonesia,Southeast Asia,TEC-AC-10001022,Technology,Accessories,"SanDisk Flash Drive, USB",105.3375,5,0.47,-53.6625,526.6875,80,6,No,Standard Class
132,IN-2018-53427,5/9/2018,5/15/2018,Standard Class,LT-16765,Larry Tron,Consumer,Imphal,Manipur,India,Central Asia,OFF-BI-10002907,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",55.98,2,0,7.8,111.96,50,6,No,Standard Class
133,IN-2018-53427,5/9/2018,5/15/2018,Standard Class,LT-16765,Larry Tron,Consumer,Imphal,Manipur,India,Central Asia,OFF-AP-10002371,Office Supplies,Appliances,"KitchenAid Blender, Silver",98.85,1,0,42.48,98.85,0,6,No,Standard Class
134,IN-2018-53427,5/9/2018,5/15/2018,Standard Class,LT-16765,Larry Tron,Consumer,Imphal,Manipur,India,Central Asia,FUR-TA-10004711,Furniture,Tables,"Lesro Conference Table, Adjustable Height",4298.85,5,0,300.9,21494.25,80,6,No,Standard Class
135,IN-2018-53427,5/9/2018,5/15/2018,Standard Class,LT-16765,Larry Tron,Consumer,Imphal,Manipur,India,Central Asia,OFF-PA-10004124,Office Supplies,Paper,"SanDisk Message Books, 8.5 x 11",111.84,4,0,3.24,447.36,74.99999999999999,6,No,Standard Class
136,IN-2018-63591,12/13/2018,12/18/2018,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Shijiazhuang,Hebei,China,North Asia,FUR-TA-10003576,Furniture,Tables,"Hon Coffee Table, Adjustable Height",445.326,2,0.3,63.606,890.652,50,5,No,Second Class
137,IN-2015-32196,1/31/2015,2/5/2015,Standard Class,LS-17200,Luke Schmidt,Corporate,Melbourne,Victoria,Australia,Oceania,FUR-CH-10004065,Furniture,Chairs,"SAFCO Bag Chairs, Adjustable",373.896,8,0.1,24.696,2991.168,87.49999999999999,5,No,Second Class
138,IN-2015-32196,1/31/2015,2/5/2015,Standard Class,LS-17200,Luke Schmidt,Corporate,Melbourne,Victoria,Australia,Oceania,TEC-MA-10002680,Technology,Machines,"Konica Inkjet, White",838.593,3,0.1,121.113,2515.779,66.66666666666667,5,No,Second Class
139,ID-2017-36242,9/7/2017,9/9/2017,Second Class,TS-21610,Troy Staebel,Consumer,Mackay,Queensland,Australia,Oceania,OFF-SU-10000062,Office Supplies,Supplies,"Stiletto Scissors, High Speed",169.992,8,0.1,-15.288,1359.936,87.5,2,No,First Class
140,ID-2017-36242,9/7/2017,9/9/2017,Second Class,TS-21610,Troy Staebel,Consumer,Mackay,Queensland,Australia,Oceania,OFF-BI-10000006,Office Supplies,Binders,"Ibico Binder, Durable",30.564,2,0.1,3.684,61.128,50,2,No,First Class
141,ID-2017-36242,9/7/2017,9/9/2017,Second Class,TS-21610,Troy Staebel,Consumer,Mackay,Queensland,Australia,Oceania,TEC-CO-10003574,Technology,Copiers,"Brother Personal Copier, High-Speed",507.924,4,0.1,186.204,2031.696,75,2,No,First Class
142,ID-2017-36242,9/7/2017,9/9/2017,Second Class,TS-21610,Troy Staebel,Consumer,Mackay,Queensland,Australia,Oceania,FUR-BO-10004821,Furniture,Bookcases,"Dania Corner Shelving, Traditional",659.178,6,0.1,-0.162,3955.068,83.33333333333334,2,No,First Class
143,ID-2017-36242,9/7/2017,9/9/2017,Second Class,TS-21610,Troy Staebel,Consumer,Mackay,Queensland,Australia,Oceania,OFF-AR-10000762,Office Supplies,Art,"BIC Pens, Water Color",78.57,5,0.1,13.02,392.84999999999997,80,2,No,First Class
144,IN-2016-24146,6/5/2016,6/7/2016,First Class,BD-11560,Brendan Dodson,Home Office,Yangon,Yangon,Myanmar (Burma),Southeast Asia,TEC-AC-10001995,Technology,Accessories,"Logitech Router, USB",393.5727,3,0.47,-81.7173,1180.7181,66.66666666666667,2,No,First Class
145,IN-2016-24146,6/5/2016,6/7/2016,First Class,BD-11560,Brendan Dodson,Home Office,Yangon,Yangon,Myanmar (Burma),Southeast Asia,OFF-FA-10003893,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack",34.5114,3,0.17,-0.0486,103.5342,66.66666666666666,2,No,First Class
146,IN-2017-66923,6/21/2017,6/26/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,Albany,Western Australia,Australia,Oceania,OFF-LA-10000784,Office Supplies,Labels,"Harbour Creations File Folder Labels, 5000 Label Set",16.416,2,0.1,7.296,32.832,50,5,No,Second Class
147,IN-2017-66923,6/21/2017,6/26/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,Albany,Western Australia,Australia,Oceania,OFF-ST-10003953,Office Supplies,Storage,"Smead File Cart, Industrial",808.92,7,0.1,161.7,5662.44,85.71428571428571,5,No,Second Class
148,IN-2017-66923,6/21/2017,6/26/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,Albany,Western Australia,Australia,Oceania,OFF-AR-10000762,Office Supplies,Art,"BIC Pens, Water Color",141.426,9,0.1,23.436,1272.8339999999998,88.88888889,5,No,Second Class
149,IN-2017-66923,6/21/2017,6/26/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,Albany,Western Australia,Australia,Oceania,TEC-PH-10000297,Technology,Phones,"Apple Office Telephone, with Caller ID",176.256,3,0.1,56.736,528.768,66.66666666666667,5,No,Second Class
150,IN-2018-76058,3/13/2018,3/15/2018,First Class,FO-14305,Frank Olsen,Consumer,Suzhou,Gansu,China,North Asia,OFF-PA-10000382,Office Supplies,Paper,"SanDisk Computer Printout Paper, Multicolor",62.4,2,0,25.56,124.8,50,2,No,First Class
151,IN-2018-76058,3/13/2018,3/15/2018,First Class,FO-14305,Frank Olsen,Consumer,Suzhou,Gansu,China,North Asia,OFF-AR-10001773,Office Supplies,Art,"Sanford Markers, Water Color",52.86,2,0,11.58,105.72,50,2,No,First Class
152,IN-2018-76058,3/13/2018,3/15/2018,First Class,FO-14305,Frank Olsen,Consumer,Suzhou,Gansu,China,North Asia,OFF-FA-10003604,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",45.36,4,0,6.24,181.44,74.99999999999999,2,No,First Class
153,IN-2018-76058,3/13/2018,3/15/2018,First Class,FO-14305,Frank Olsen,Consumer,Suzhou,Gansu,China,North Asia,FUR-CH-10004694,Furniture,Chairs,"Office Star Rocking Chair, Black",969.36,7,0,348.81,6785.52,85.71428571428572,2,No,First Class
154,IN-2018-76058,3/13/2018,3/15/2018,First Class,FO-14305,Frank Olsen,Consumer,Suzhou,Gansu,China,North Asia,OFF-PA-10000302,Office Supplies,Paper,"Eaton Computer Printout Paper, Multicolor",83.88,3,0,30.96,251.64,66.66666666666666,2,No,First Class
155,IN-2018-76058,3/13/2018,3/15/2018,First Class,FO-14305,Frank Olsen,Consumer,Suzhou,Gansu,China,North Asia,OFF-EN-10003601,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",49.5,5,0,0,247.5,80,2,No,First Class
156,IN-2018-76058,3/13/2018,3/15/2018,First Class,FO-14305,Frank Olsen,Consumer,Suzhou,Gansu,China,North Asia,FUR-FU-10000496,Furniture,Furnishings,"Eldon Clock, Duo Pack",113.16,2,0,53.16,226.32,50,2,No,First Class
157,IN-2018-17489,12/22/2018,12/26/2018,Standard Class,DF-13135,David Flashing,Consumer,Jember,Jawa Timur,Indonesia,Southeast Asia,OFF-BI-10004651,Office Supplies,Binders,"Cardinal Binding Machine, Clear",163.4436,4,0.17,57.0036,653.7744,75,4,No,Second Class
158,IN-2018-17489,12/22/2018,12/26/2018,Standard Class,DF-13135,David Flashing,Consumer,Jember,Jawa Timur,Indonesia,Southeast Asia,OFF-AR-10000539,Office Supplies,Art,"Boston Markers, Easy-Erase",58.3416,3,0.27,-15.9984,175.0248,66.66666666666666,4,No,Second Class
159,IN-2018-46343,9/23/2018,9/27/2018,Standard Class,JW-15220,Jane Waco,Corporate,Barddhaman,West Bengal,India,Central Asia,OFF-LA-10003396,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",66.45,5,0,14.55,332.25,80,4,No,Second Class
160,IN-2018-46343,9/23/2018,9/27/2018,Standard Class,JW-15220,Jane Waco,Corporate,Barddhaman,West Bengal,India,Central Asia,OFF-ST-10004325,Office Supplies,Storage,"Eldon Box, Single Width",51.45,5,0,20.55,257.25,80,4,No,Second Class
161,IN-2017-11938,11/1/2017,11/5/2017,Standard Class,EL-13735,Ed Ludwig,Home Office,Melbourne,Victoria,Australia,Oceania,FUR-BO-10001255,Furniture,Bookcases,"Ikea Library with Doors, Mobile",2634.552,8,0.1,116.952,21076.416,87.5,4,No,Second Class
162,IN-2017-62828,1/31/2017,2/2/2017,Second Class,AB-10150,Aimee Bixby,Consumer,Daegu,Daegu,South Korea,North Asia,FUR-FU-10003939,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",207.6,5,0.2,41.4,1038,80,2,No,First Class
163,IN-2018-30817,5/8/2018,5/12/2018,Standard Class,GM-14440,Gary McGarr,Consumer,Guangzhou,Guangdong,China,North Asia,OFF-SU-10004177,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip",148.56,4,0,32.64,594.24,75,4,No,Second Class
164,IN-2018-30817,5/8/2018,5/12/2018,Standard Class,GM-14440,Gary McGarr,Consumer,Guangzhou,Guangdong,China,North Asia,OFF-AR-10001228,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase",36.63,3,0,12.78,109.89000000000001,66.66666666666667,4,No,Second Class
165,IN-2018-30817,5/8/2018,5/12/2018,Standard Class,GM-14440,Gary McGarr,Consumer,Guangzhou,Guangdong,China,North Asia,FUR-CH-10002213,Furniture,Chairs,"Hon Executive Leather Armchair, Black",1371.42,3,0,137.07,4114.26,66.66666666666666,4,No,Second Class
166,IN-2018-66853,5/19/2018,5/24/2018,Second Class,DB-12970,Darren Budd,Corporate,Brisbane,Queensland,Australia,Oceania,OFF-FA-10000027,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",29.052,2,0.1,12.252,58.104,50,5,No,Second Class
167,IN-2018-66853,5/19/2018,5/24/2018,Second Class,DB-12970,Darren Budd,Corporate,Brisbane,Queensland,Australia,Oceania,FUR-BO-10002819,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",220.644,2,0.1,46.524,441.288,50,5,No,Second Class
168,IN-2018-66853,5/19/2018,5/24/2018,Second Class,DB-12970,Darren Budd,Corporate,Brisbane,Queensland,Australia,Oceania,OFF-SU-10004306,Office Supplies,Supplies,"Kleencut Trimmer, Steel",183.735,5,0.1,-12.315,918.6750000000001,80,5,No,Second Class
169,ID-2018-74462,12/23/2018,12/25/2018,Second Class,MC-17845,Michael Chen,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,TEC-AC-10000857,Technology,Accessories,"Belkin Router, Programmable",429.4125,3,0.45,-171.7875,1288.2375000000002,66.66666666666667,2,No,First Class
170,ID-2018-74462,12/23/2018,12/25/2018,Second Class,MC-17845,Michael Chen,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,OFF-AR-10000681,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",27.225,1,0.45,-15.345,27.225,0,2,No,First Class
171,ID-2018-13940,10/7/2018,10/12/2018,Second Class,DK-13375,Dennis Kane,Consumer,Newcastle,New South Wales,Australia,Oceania,FUR-CH-10003354,Furniture,Chairs,"Novimex Bag Chairs, Black",195.885,5,0.1,-19.665,979.425,80,5,No,Second Class
172,ID-2018-13940,10/7/2018,10/12/2018,Second Class,DK-13375,Dennis Kane,Consumer,Newcastle,New South Wales,Australia,Oceania,OFF-ST-10000542,Office Supplies,Storage,"Fellowes Folders, Industrial",48.384,2,0.1,2.664,96.768,50,5,No,Second Class
173,ID-2018-13940,10/7/2018,10/12/2018,Second Class,DK-13375,Dennis Kane,Consumer,Newcastle,New South Wales,Australia,Oceania,FUR-BO-10002682,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile",402.246,3,0.1,8.856,1206.7379999999998,66.66666666666666,5,No,Second Class
174,ID-2018-13940,10/7/2018,10/12/2018,Second Class,DK-13375,Dennis Kane,Consumer,Newcastle,New South Wales,Australia,Oceania,OFF-BI-10002243,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",53.082,2,0.1,19.422,106.164,50,5,No,Second Class
175,ID-2018-13940,10/7/2018,10/12/2018,Second Class,DK-13375,Dennis Kane,Consumer,Newcastle,New South Wales,Australia,Oceania,FUR-FU-10002659,Furniture,Furnishings,"Eldon Clock, Black",457.812,9,0.1,121.932,4120.308,88.88888889,5,No,Second Class
176,IN-2018-25063,6/16/2018,6/21/2018,Standard Class,MD-17860,Michael Dominguez,Corporate,Sydney,New South Wales,Australia,Oceania,TEC-CO-10003354,Technology,Copiers,"Brother Fax Machine, Laser",2293.488,8,0.1,509.568,18347.904,87.5,5,No,Second Class
177,IN-2017-51768,5/28/2017,6/2/2017,Standard Class,CC-12430,Chuck Clark,Home Office,Jiangmen,Guangdong,China,North Asia,FUR-FU-10001129,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",101.4,4,0,15.12,405.6,75.00000000000001,5,No,Second Class
178,ID-2017-52370,5/30/2017,6/3/2017,Standard Class,JR-15670,Jim Radford,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-BI-10002881,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",40.6368,1,0.17,-7.3632,40.6368,0,4,No,Second Class
179,ID-2017-52370,5/30/2017,6/3/2017,Standard Class,JR-15670,Jim Radford,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,FUR-CH-10002573,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",1697.25,5,0.27,-232.5,8486.25,80,4,No,Second Class
